"white","black","hispanic","poverty","density","age65plus","population2014","population2010","clinton","trump","romney","obama","asian","highschool","bachelor","income","immigrant","foreign_lang","household_size","female","age18under","landarea","veteran","county_name","fips","state_abbr"
0.796,0.177,0.022,9.4,84.1,0.29,10696,10959,0.351518184851518,0.611945278611945,0.596505686500742,0.390637877039723,0.004,0.89,0.274,53309,0.027,0.021,2.39,0.508,0.156,130.31,1259,"Middlesex County",51119,"VA"
0.872,0.042,0.03,24.5,243.9,0.11,97244,94412,0.468790256470313,0.455673966506617,0.488690214470663,0.48617421466608,0.059,0.896,0.424,45543,0.091,0.11,2.44,0.479,0.16,387.01,4888,"Montgomery County",51121,"VA"
0.844,0.125,0.035,14.2,31.9,0.237,14850,15020,0.445859100278889,0.503213289681096,0.47951367781155,0.507112462006079,0.006,0.808,0.267,48789,0.03,0.024,2.31,0.514,0.188,470.86,1327,"Nelson County",51125,"VA"
0.819,0.137,0.026,5.9,87.9,0.151,20021,18432,0.291457699580696,0.667351804653457,0.662279499131706,0.324924595557993,0.011,0.888,0.232,70618,0.024,0.028,2.65,0.49,0.209,209.73,1926,"New Kent County",51127,"VA"
0.509,0.411,0.085,15.2,2630,0.116,182965,180918,0.599091068505962,0.345598550385784,0.343871970089303,0.644065227551188,0.032,0.892,0.239,51027,0.073,0.104,2.5,0.516,0.235,68.71,21639,"Newport News city",51700,"VA"
0.492,0.427,0.075,19.2,4486.4,0.099,245428,242831,0.684151013675305,0.264393657212792,0.274186717998075,0.714199550850177,0.037,0.86,0.253,44747,0.064,0.096,2.59,0.478,0.203,54.12,28126,"Norfolk city",51710,"VA"
0.616,0.352,0.085,24.3,58.5,0.244,12121,12389,0.530648842517118,0.437887186175416,0.412899243943836,0.57660854806357,0.009,0.781,0.202,33635,0.064,0.078,2.32,0.516,0.199,211.61,1133,"Northampton County",51131,"VA"
0.734,0.248,0.036,11.1,64.5,0.343,12251,12326,0.346135029354207,0.622431506849315,0.571201272871917,0.422434367541766,0.003,0.856,0.221,51342,0.033,0.024,2.16,0.505,0.159,191.3,1710,"Northumberland County",51133,"VA"
0.893,0.066,0.033,18.1,529.1,0.148,4031,3946,0.263049450549451,0.701236263736264,0.60228802153432,0.380888290713324,0.015,0.814,0.205,39416,0.025,0.03,2.31,0.527,0.229,7.48,265,"Norton city",51720,"VA"
0.579,0.394,0.04,16.8,50.4,0.183,15579,15852,0.421170165252345,0.552627661158255,0.498100526008182,0.488603156049094,0.004,0.738,0.12,36607,0.019,0.049,2.61,0.47,0.204,314.39,1236,"Nottoway County",51135,"VA"
0.826,0.132,0.043,12.6,98.2,0.197,35026,33434,0.347088651862214,0.612636241767209,0.566074709124311,0.420698101653399,0.011,0.85,0.222,60287,0.046,0.068,2.65,0.51,0.219,340.78,3541,"Orange County",51137,"VA"
0.96,0.022,0.019,15.1,77.3,0.198,23848,24055,0.235768545437494,0.733752227328144,0.621656050955414,0.364919157275845,0.004,0.756,0.114,42906,0.015,0.025,2.47,0.504,0.203,310.86,1875,"Page County",51139,"VA"
0.924,0.058,0.028,17.1,38.3,0.242,18264,18490,0.208269525267994,0.760278006832371,0.68219876228613,0.293289649314404,0.003,0.753,0.107,34864,0.014,0.021,2.32,0.509,0.181,483.1,1588,"Patrick County",51141,"VA"
0.184,0.776,0.044,26.7,1413.7,0.153,32701,32420,0.875191368375009,0.105562440766932,0.0955122989297115,0.899856043061901,0.012,0.737,0.149,34424,0.037,0.05,2.53,0.538,0.221,22.93,2692,"Petersburg city",51730,"VA"
0.763,0.217,0.024,14.5,65.5,0.2,62383,63492,0.290182093603055,0.686148893868148,0.630355157302636,0.354993786382366,0.005,0.791,0.137,42143,0.021,0.029,2.38,0.509,0.199,968.94,5165,"Pittsylvania County",51143,"VA"
0.944,0.012,0.023,5.6,793.2,0.183,12048,12157,0.224768062974417,0.715350014056789,0.748379825302902,0.236545505776275,0.024,0.927,0.372,81892,0.041,0.064,2.62,0.505,0.218,15.32,1363,"Poquoson city",51735,"VA"
0.418,0.534,0.04,18.4,2838.8,0.139,96004,95535,0.661906976744186,0.297046511627907,0.296392737697086,0.692642140468227,0.014,0.824,0.195,46166,0.027,0.046,2.52,0.52,0.234,33.65,10778,"Portsmouth city",51740,"VA"
0.852,0.126,0.02,5.4,107.8,0.157,28449,28046,0.241574371799452,0.707097773014172,0.723651881546618,0.262899262899263,0.006,0.859,0.276,76548,0.03,0.045,2.61,0.463,0.192,260.22,2390,"Powhatan County",51145,"VA"
0.64,0.326,0.025,19.8,66.8,0.154,23074,23360,0.503676067156809,0.449796993306266,0.428447528187337,0.556374674761492,0.012,0.795,0.219,37436,0.023,0.06,2.48,0.509,0.165,349.96,1452,"Prince Edward County",51147,"VA"
0.618,0.322,0.076,8.1,134.7,0.124,37333,35724,0.397707558859975,0.567348203221809,0.544237485448196,0.4465075669383,0.018,0.86,0.179,63074,0.042,0.077,2.92,0.451,0.212,265.16,4312,"Prince George County",51149,"VA"
0.644,0.215,0.22,6.3,1195,0.083,446094,401972,0.573632761263065,0.373237880900769,0.413981786604916,0.574239624153901,0.084,0.891,0.381,98071,0.214,0.302,3.11,0.502,0.281,336.4,40034,"Prince William County",51153,"VA"
0.924,0.053,0.015,13.9,109,0.206,34322,34861,0.275939650608788,0.682503970354685,0.608378249300675,0.360715016715563,0.006,0.818,0.162,44312,0.015,0.024,2.28,0.499,0.184,319.86,3188,"Pulaski County",51155,"VA"
0.86,0.091,0.032,37.7,1662.1,0.079,17646,16408,0.484582228116711,0.437168435013263,0.468227424749164,0.507617985878855,0.024,0.867,0.321,30714,0.041,0.067,2.49,0.525,0.133,9.87,918,"Radford city",51750,"VA"
0.924,0.046,0.034,10.8,27.7,0.238,7361,7506,0.391764176417642,0.56975697569757,0.532671438466867,0.455091202955438,0.008,0.83,0.324,56438,0.052,0.05,2.27,0.502,0.176,266.23,697,"Rappahannock County",51157,"VA"
0.67,0.3,0.065,12.8,48.3,0.195,8902,9254,0.368940016433854,0.606135305395782,0.573248407643312,0.417728237791932,0.007,0.738,0.123,47083,0.071,0.095,2.56,0.445,0.171,191.49,512,"Richmond County",51159,"VA"
0.447,0.497,0.066,25.6,3414.7,0.114,217853,204246,0.787973480849626,0.150479287192264,0.214071060482777,0.770675345809601,0.024,0.815,0.348,40496,0.07,0.098,2.33,0.523,0.184,59.81,12126,"Richmond city",51760,"VA"
0.89,0.058,0.027,6.6,368.7,0.196,93785,92439,0.334742467447008,0.615306386966839,0.619857602290261,0.364155187477925,0.032,0.909,0.331,60795,0.052,0.069,2.39,0.52,0.208,250.52,8535,"Roanoke County",51161,"VA"
0.654,0.29,0.059,22.4,2279.8,0.149,99428,96919,0.56084643404908,0.384513995398773,0.376637583713546,0.591771391979509,0.023,0.818,0.236,38145,0.066,0.088,2.24,0.523,0.221,42.56,7732,"Roanoke city",51770,"VA"
0.945,0.027,0.016,12.6,37.3,0.242,22327,22310,0.32812353766963,0.624333177351427,0.580797636632201,0.40246184145741,0.006,0.844,0.232,48313,0.018,0.038,2.4,0.506,0.174,597.56,2579,"Rockbridge County",51163,"VA"
0.951,0.021,0.06,10.4,89.9,0.18,78171,76310,0.256213050142325,0.691619224874097,0.694965931633269,0.289192996578788,0.007,0.807,0.234,52195,0.047,0.085,2.56,0.51,0.224,849.09,4837,"Rockingham County",51165,"VA"
0.978,0.01,0.011,19.3,61,0.188,28023,28896,0.19089790897909,0.780319803198032,0.677857912625383,0.308049407278455,0.002,0.747,0.105,33872,0.011,0.009,2.53,0.512,0.197,473.82,1458,"Russell County",51167,"VA"
0.885,0.073,0.032,11.7,1717.9,0.171,25483,24848,0.347266881028939,0.595679775744084,0.594050529747351,0.38761206193969,0.019,0.889,0.308,48733,0.049,0.061,2.32,0.522,0.199,14.44,2222,"Salem city",51775,"VA"
0.979,0.008,0.013,18.3,43.3,0.215,22384,23172,0.157036300348086,0.819691695673794,0.746587715776797,0.240365315134484,0.002,0.749,0.109,38355,0.008,0.012,2.32,0.499,0.189,535.53,1501,"Scott County",51169,"VA"
0.948,0.024,0.068,11.7,82.5,0.202,43021,41993,0.259109909023851,0.692303909515613,0.649385660220851,0.335009590958577,0.008,0.846,0.198,49625,0.041,0.075,2.4,0.512,0.215,508.78,3629,"Shenandoah County",51171,"VA"
0.959,0.024,0.018,18.4,71.4,0.2,31555,32208,0.207485380116959,0.76,0.656889655713277,0.326954748647165,0.004,0.799,0.15,37239,0.012,0.019,2.47,0.51,0.201,450.93,2387,"Smyth County",51173,"VA"
0.615,0.361,0.013,16,31,0.18,18059,18589,0.405207394048692,0.567515779981966,0.511067919231185,0.47910592808552,0.003,0.78,0.136,46150,0.011,0.02,2.52,0.481,0.19,599.15,2173,"Southampton County",51175,"VA"
0.773,0.161,0.087,7.6,304.9,0.122,129188,122660,0.38986518048419,0.557624470466956,0.550513002404969,0.4351436925792,0.027,0.891,0.282,78345,0.064,0.095,2.97,0.508,0.256,401.5,13141,"Spotsylvania County",51177,"VA"
0.74,0.18,0.113,5.1,479.5,0.091,139992,128952,0.426610558530987,0.517827084927314,0.537455666412543,0.449633729987736,0.033,0.926,0.362,97110,0.084,0.128,3.04,0.496,0.268,268.96,17657,"Stafford County",51179,"VA"
0.838,0.12,0.028,18,1188.8,0.206,24538,23746,0.478194544149318,0.460247666905958,0.47131074054151,0.511923973462435,0.012,0.846,0.28,38501,0.031,0.04,2.15,0.55,0.189,19.98,1819,"Staunton city",51790,"VA"
0.524,0.429,0.037,11.4,211.4,0.13,86806,84596,0.548832550263541,0.410360371103532,0.419480427550081,0.570869021495481,0.018,0.872,0.262,66085,0.032,0.045,2.75,0.517,0.249,400.17,10741,"Suffolk city",51800,"VA"
0.535,0.438,0.017,11.5,25.3,0.191,6790,7065,0.520372233400402,0.448943661971831,0.388423988842399,0.598326359832636,0.004,0.778,0.167,47292,0.011,0.017,2.66,0.507,0.182,278.95,702,"Surry County",51181,"VA"
0.405,0.575,0.028,15.3,24.7,0.162,11767,12083,0.570691024622716,0.408061953931692,0.372809444751891,0.617967164729755,0.005,0.7,0.103,39635,0.02,0.025,2.19,0.406,0.16,490.22,1114,"Sussex County",51183,"VA"
0.946,0.034,0.009,18.3,86.9,0.192,43452,45078,0.156528791565288,0.819680994863477,0.781560523938573,0.206696025293586,0.007,0.77,0.129,35693,0.008,0.014,2.37,0.503,0.196,518.85,3265,"Tazewell County",51185,"VA"
0.686,0.2,0.077,7.9,1758.9,0.123,450980,437966,0.446507947590123,0.490987688798902,0.506105002987392,0.480857713343172,0.068,0.936,0.329,65219,0.087,0.117,2.62,0.508,0.228,249.02,61100,"Virginia Beach city",51810,"VA"
0.912,0.051,0.041,9.3,176,0.145,38987,37431,0.290315327974819,0.661120791411388,0.59299110363068,0.387653282038952,0.011,0.84,0.205,61610,0.037,0.047,2.58,0.501,0.226,213.47,3584,"Warren County",51187,"VA"
0.97,0.015,0.014,12.1,97.8,0.203,54729,54870,0.215749562512152,0.750884697647288,0.70913142053006,0.276600734891721,0.006,0.832,0.223,41897,0.013,0.023,2.34,0.507,0.191,560.98,4604,"Washington County",51191,"VA"
0.837,0.117,0.07,19.9,1396.8,0.174,21366,21020,0.412771560236998,0.526442835198596,0.54594163246694,0.437300501595987,0.009,0.836,0.191,44847,0.034,0.049,2.41,0.526,0.238,15.04,1828,"Waynesboro city",51820,"VA"
0.685,0.274,0.061,12.9,76.1,0.237,17477,17454,0.44904112893499,0.522373658183573,0.473702382322477,0.47819081597422,0.008,0.791,0.149,49157,0.034,0.031,2.44,0.514,0.185,229.38,1756,"Westmoreland County",51193,"VA"
0.751,0.15,0.071,19.5,1559.3,0.158,14691,13673,0.690071675073002,0.254977435625166,0.346801346801347,0.634680134680135,0.064,0.917,0.498,48616,0.083,0.103,2.29,0.535,0.106,9.02,957,"Williamsburg city",51830,"VA"
0.818,0.116,0.164,20.1,2838,0.146,27543,26203,0.488083979572536,0.452619633062228,0.482055783109031,0.496294129120343,0.027,0.838,0.286,44200,0.116,0.177,2.46,0.504,0.225,9.23,1648,"Winchester city",51840,"VA"
0.93,0.054,0.012,21.9,102.8,0.159,39935,41480,0.179240877860049,0.799346274431325,0.739171185646382,0.251121376447747,0.004,0.729,0.131,36218,0.015,0.026,2.48,0.482,0.2,403.19,2901,"Wise County",51195,"VA"
0.951,0.029,0.011,14.4,63.3,0.197,29121,29235,0.208679245283019,0.758037735849057,0.674773022049287,0.306582360570687,0.006,0.817,0.15,41275,0.009,0.023,2.48,0.511,0.201,461.82,2201,"Wythe County",51197,"VA"
0.771,0.134,0.058,5.7,624.8,0.146,66342,65186,0.381334037930832,0.552609946568023,0.596253840699598,0.388944693925786,0.055,0.949,0.42,82073,0.07,0.088,2.69,0.507,0.241,104.78,9868,"York County",51199,"VA"
0.95,0.01,0.022,11.3,48,0.169,37009,36824,0.637619372442019,0.301102773988176,0.292215434624222,0.688785518130359,0.018,0.907,0.356,57565,0.041,0.051,2.4,0.499,0.182,766.33,2610,"Addison County",50001,"VT"
0.964,0.01,0.018,13.9,55,0.212,36445,37125,0.583603548485775,0.362496176200673,0.324748743718593,0.657663316582915,0.009,0.901,0.323,50221,0.026,0.042,2.29,0.515,0.195,674.98,3327,"Bennington County",50003,"VT"
0.963,0.008,0.015,14.1,48.1,0.178,30981,31226,0.49706925805954,0.426731451488508,0.375636766334441,0.604798818752307,0.008,0.898,0.266,45395,0.021,0.034,2.4,0.503,0.204,648.86,2654,"Caledonia County",50005,"VT"
0.917,0.024,0.022,11.2,291.7,0.132,160531,156540,0.704904029095427,0.236827459456661,0.281807372175981,0.700565783800029,0.035,0.939,0.474,63989,0.072,0.084,2.37,0.511,0.187,536.58,9404,"Chittenden County",50007,"VT"
0.972,0.004,0.013,15.9,9.5,0.233,6125,6306,0.376570583887657,0.556541019955654,0.422174070061394,0.555796316359697,0.004,0.833,0.147,35916,0.042,0.087,2.26,0.496,0.176,663.6,659,"Essex County",50009,"VT"
0.955,0.007,0.014,10.2,75.3,0.139,48642,47752,0.482682083311826,0.451762762607753,0.374841812199443,0.610326499620349,0.006,0.888,0.237,56240,0.027,0.036,2.55,0.503,0.231,633.71,3939,"Franklin County",50011,"VT"
0.948,0.007,0.018,6.9,85.2,0.179,6994,6970,0.554261514028587,0.393594494441503,0.361958661417323,0.622785433070866,0.004,0.916,0.303,59509,0.031,0.034,2.31,0.502,0.189,81.81,559,"Grand Isle County",50013,"VT"
0.964,0.008,0.016,12.6,53.3,0.152,25082,24475,0.622025599175329,0.306674684305472,0.281113720228111,0.702029520295203,0.006,0.926,0.364,52686,0.035,0.041,2.38,0.501,0.212,458.8,1628,"Lamoille County",50015,"VT"
0.968,0.006,0.013,13.1,42.1,0.176,28859,28936,0.558674985145573,0.371137849079026,0.328559152105414,0.64988541965053,0.005,0.913,0.299,52480,0.016,0.029,2.36,0.503,0.197,687.03,2227,"Orange County",50017,"VT"
0.967,0.007,0.013,15.4,39.3,0.203,27082,27231,0.471514379322898,0.469421186749181,0.370217522139111,0.611813257673459,0.004,0.862,0.213,41953,0.044,0.06,2.39,0.498,0.201,693.27,2366,"Orleans County",50019,"VT"
0.97,0.006,0.013,13,66.3,0.194,60086,61646,0.492733188720174,0.450867678958785,0.381290912930246,0.601358485253748,0.007,0.894,0.28,49271,0.021,0.041,2.29,0.509,0.184,929.82,5261,"Rutland County",50021,"VT"
0.96,0.009,0.019,9.6,86.6,0.17,58998,59535,0.648914636699937,0.278948837858589,0.278563805982994,0.700506041516059,0.009,0.935,0.381,57281,0.034,0.038,2.31,0.506,0.194,687.23,4754,"Washington County",50023,"VT"
0.955,0.012,0.021,12.4,56.7,0.193,43714,44513,0.677982128504562,0.258238381164011,0.245081403347856,0.737445540013758,0.011,0.908,0.335,50234,0.036,0.043,2.19,0.51,0.189,785.31,3787,"Windham County",50025,"VT"
0.962,0.009,0.014,10.3,58.5,0.207,56014,56666,0.630353549870653,0.309140557631503,0.301496417029647,0.682871996627793,0.011,0.927,0.34,52460,0.034,0.04,2.21,0.511,0.188,969.34,5281,"Windsor County",50027,"VT"
0.906,0.014,0.62,22.9,9.7,0.102,19179,18728,0.273952462631708,0.671404067630483,0.660930528999363,0.322073507541959,0.015,0.657,0.14,43926,0.25,0.526,3.22,0.491,0.353,1924.98,868,"Adams County",53001,"WA"
0.944,0.006,0.036,13.6,34,0.209,22189,21623,0.321974390747625,0.589838909541512,0.571385206920975,0.404027117272083,0.009,0.896,0.178,43175,0.015,0.038,2.37,0.518,0.21,636.21,2195,"Asotin County",53003,"WA"
0.91,0.016,0.204,12.8,103,0.134,186486,175177,0.327317409338552,0.592845904794102,0.622575246595836,0.353044095646221,0.03,0.885,0.289,60485,0.095,0.18,2.7,0.498,0.267,1700.38,14541,"Benton County",53005,"WA"
0.938,0.008,0.274,13.2,24.8,0.175,74588,72456,0.392850629217582,0.549699069852271,0.573177823727061,0.404464978030499,0.012,0.832,0.239,51354,0.118,0.242,2.63,0.501,0.242,2920.53,5741,"Chelan County",53007,"WA"
0.878,0.01,0.058,14.6,41.1,0.269,72715,71404,0.459420948916174,0.47551917538275,0.484847624992906,0.488933658702684,0.017,0.913,0.242,46033,0.045,0.054,2.28,0.503,0.177,1738.33,9035,"Clallam County",53009,"WA"
0.873,0.022,0.087,12.4,676.2,0.138,451008,425363,0.46325031667552,0.462703796020104,0.48813385692334,0.48919682541431,0.046,0.913,0.26,58225,0.1,0.14,2.7,0.505,0.252,629,36674,"Clark County",53011,"WA"
0.944,0.006,0.063,17.1,4.7,0.266,3985,4078,0.240902809765085,0.686780285582681,0.695319531953195,0.285328532853285,0.007,0.861,0.172,42519,0.022,0.044,2.39,0.5,0.19,868.63,408,"Columbia County",53013,"WA"
0.919,0.009,0.084,17.6,89.8,0.181,102133,102410,0.392261185006046,0.52909750467187,0.466297344787192,0.509981452557595,0.016,0.874,0.154,47596,0.044,0.074,2.55,0.504,0.229,1140.13,10484,"Cowlitz County",53015,"WA"
0.937,0.008,0.304,15.8,21.1,0.159,39804,38431,0.313944362082498,0.628586378302956,0.632715628832266,0.343847935686061,0.011,0.804,0.173,51908,0.155,0.27,2.75,0.496,0.262,1819.26,3107,"Douglas County",53017,"WA"
0.765,0.007,0.042,20.7,3.4,0.223,7667,7551,0.306460674157303,0.611797752808989,0.579769979357122,0.376290179887939,0.009,0.87,0.161,37571,0.036,0.043,2.48,0.483,0.186,2203.16,891,"Ferry County",53019,"WA"
0.909,0.028,0.519,20.2,62.9,0.079,87809,78163,0.380829770695686,0.551787796346677,0.615469904963041,0.363041182682154,0.021,0.71,0.15,55177,0.24,0.476,3.42,0.481,0.335,1242.17,3416,"Franklin County",53021,"WA"
0.954,0,0.045,12.1,3.2,0.246,2215,2266,0.224025974025974,0.68262987012987,0.715294117647059,0.262745098039216,0.019,0.966,0.227,51548,0.021,0.043,2.27,0.509,0.199,710.69,278,"Garfield County",53023,"WA"
0.926,0.018,0.399,20.3,33.3,0.126,93147,89120,0.274876150035386,0.653998584571833,0.649754077142118,0.32343478421656,0.011,0.762,0.146,45949,0.182,0.332,2.96,0.495,0.302,2679.51,5671,"Grant County",53025,"WA"
0.877,0.014,0.098,19,38.3,0.189,70818,72797,0.425568521843208,0.496297127468582,0.416064342403628,0.555980725623583,0.015,0.854,0.141,42405,0.06,0.097,2.52,0.487,0.211,1902.03,7534,"Grays Harbor County",53027,"WA"
0.863,0.029,0.071,9,376.6,0.225,79275,78506,0.489475545079552,0.430383028874484,0.465911566107602,0.510176916188678,0.048,0.946,0.317,58455,0.076,0.087,2.33,0.501,0.189,208.45,12624,"Island County",53029,"WA"
0.913,0.01,0.037,13.3,16.6,0.318,30228,29872,0.624676616915423,0.297810945273632,0.326601485280761,0.640326975476839,0.018,0.946,0.365,46320,0.035,0.044,2.1,0.507,0.134,1803.7,4447,"Jefferson County",53031,"WA"
0.701,0.067,0.094,11.5,912.9,0.122,2079967,1931256,0.72148924653857,0.217145372920974,0.289208791561789,0.688112484999782,0.164,0.921,0.466,71811,0.207,0.259,2.42,0.5,0.21,2115.57,119707,"King County",53033,"WA"
0.833,0.029,0.072,10.4,635.9,0.161,254183,251133,0.510524762908325,0.394200210748156,0.431845267879075,0.543136309464242,0.054,0.936,0.295,62413,0.065,0.088,2.51,0.491,0.209,394.94,35514,"Kitsap County",53035,"WA"
0.919,0.012,0.088,22.6,17.8,0.146,42522,40909,0.392167557543362,0.53698047343733,0.552534318901795,0.426478352692714,0.023,0.911,0.336,42982,0.057,0.093,2.35,0.497,0.181,2297.27,3622,"Kittitas County",53037,"WA"
0.929,0.006,0.123,17.5,10.9,0.211,20861,20318,0.383507455117152,0.546708591135004,0.521042490619613,0.443464151708752,0.008,0.87,0.195,41694,0.056,0.105,2.53,0.494,0.205,1871.31,2224,"Klickitat County",53039,"WA"
0.929,0.008,0.097,15.4,31.4,0.198,75128,75455,0.289497899579916,0.651050210042008,0.60551085471383,0.370882040382572,0.01,0.859,0.14,42860,0.05,0.088,2.52,0.5,0.219,2402.8,7912,"Lewis County",53041,"WA"
0.943,0.004,0.031,14.2,4.6,0.239,10250,10570,0.217498243148278,0.719430780042164,0.693314955203308,0.284114403859407,0.007,0.935,0.203,47195,0.019,0.04,2.32,0.497,0.217,2310.49,1223,"Lincoln County",53043,"WA"
0.883,0.014,0.089,17.3,63.3,0.213,60711,60699,0.427557892462275,0.487593186156229,0.452987776463419,0.522206688891279,0.013,0.885,0.173,48755,0.055,0.078,2.53,0.484,0.193,959.42,8425,"Mason County",53045,"WA"
0.824,0.008,0.19,20.7,7.8,0.198,41290,41120,0.365372257413018,0.578812081153034,0.559502386354745,0.411470151005399,0.01,0.817,0.165,40368,0.109,0.171,2.48,0.495,0.234,5267.98,3891,"Okanogan County",53047,"WA"
0.899,0.01,0.09,17.2,22.4,0.279,20561,20920,0.430955282647417,0.500421861816818,0.427985110241481,0.542521714231173,0.022,0.876,0.178,39830,0.059,0.099,2.19,0.498,0.17,932.66,3119,"Pacific County",53049,"WA"
0.913,0.007,0.036,20.4,9.3,0.231,12985,13001,0.284619917501473,0.642899233942251,0.592871108437359,0.376146788990826,0.007,0.903,0.178,40567,0.026,0.037,2.34,0.489,0.2,1399.99,1478,"Pend Oreille County",53051,"WA"
0.761,0.074,0.102,12.4,476.3,0.127,831928,795229,0.496931108024998,0.421727755183018,0.433638230352809,0.543389114032288,0.066,0.905,0.24,59204,0.099,0.147,2.62,0.503,0.24,1669.51,87547,"Pierce County",53053,"WA"
0.945,0.006,0.059,10.8,90.7,0.294,16015,15769,0.666068561714987,0.25035414108981,0.295891735137748,0.671145480908652,0.015,0.945,0.451,53376,0.065,0.072,2.01,0.519,0.141,173.92,1544,"San Juan County",53055,"WA"
0.908,0.009,0.178,13.5,67.5,0.187,120365,116901,0.475570389013514,0.443727088690704,0.459347574101672,0.517469779764862,0.022,0.882,0.236,55925,0.093,0.142,2.56,0.504,0.225,1731.2,11557,"Skagit County",53057,"WA"
0.93,0.007,0.06,12.5,6.7,0.174,11340,11066,0.395024163236084,0.52085197780562,0.492677431468269,0.479534359744649,0.011,0.896,0.208,53712,0.044,0.072,2.48,0.493,0.208,1655.68,1285,"Skamania County",53059,"WA"
0.802,0.031,0.097,10.4,341.8,0.121,759583,713330,0.542633830485693,0.376201954144803,0.407157608641079,0.568776170759709,0.102,0.911,0.289,68381,0.143,0.187,2.66,0.497,0.232,2087.27,57318,"Snohomish County",53061,"WA"
0.898,0.019,0.052,15.4,267.2,0.148,484318,471221,0.416136023952211,0.499065267852423,0.518571117532956,0.455133407228534,0.023,0.926,0.284,49233,0.055,0.078,2.44,0.503,0.225,1763.79,46164,"Spokane County",53063,"WA"
0.894,0.005,0.035,16.5,17.6,0.207,43650,43531,0.264509064363061,0.672770410025551,0.624616630982003,0.348012267808576,0.007,0.906,0.186,41742,0.031,0.039,2.44,0.5,0.221,2477.77,5529,"Stevens County",53065,"WA"
0.829,0.034,0.084,11.7,349.4,0.152,265851,252264,0.531598269842438,0.377911873165387,0.391421559846666,0.581082291405438,0.057,0.929,0.323,62229,0.076,0.108,2.5,0.509,0.221,721.96,29091,"Thurston County",53067,"WA"
0.936,0.004,0.034,22.6,15.1,0.307,4067,3978,0.353193313330476,0.569224174882126,0.487964989059081,0.47746170678337,0.01,0.931,0.143,41815,0.037,0.046,2.28,0.505,0.173,263.38,422,"Wahkiakum County",53069,"WA"
0.922,0.021,0.212,17.8,46.3,0.165,59844,58781,0.382898874125165,0.546455015721676,0.600329924117453,0.376971296601782,0.017,0.88,0.26,46597,0.112,0.197,2.49,0.491,0.217,1270.13,5299,"Walla Walla County",53071,"WA"
0.873,0.012,0.089,16.4,95.5,0.154,208351,201140,0.548885172283156,0.371889524407935,0.425239693718598,0.545678931086685,0.043,0.909,0.319,51939,0.114,0.125,2.5,0.504,0.202,2106.86,14744,"Whatcom County",53073,"WA"
0.851,0.023,0.056,32.6,20.7,0.1,46827,44776,0.455227572559367,0.450362796833773,0.502323075887146,0.465288532758737,0.077,0.962,0.489,36257,0.094,0.124,2.35,0.489,0.152,2159.09,2526,"Whitman County",53075,"WA"
0.88,0.015,0.477,22.6,56.6,0.128,247687,243231,0.393936879373773,0.547575581556164,0.566558311582251,0.415459014555878,0.015,0.71,0.155,43506,0.181,0.396,3.02,0.499,0.298,4295.4,14210,"Yakima County",53077,"WA"
0.94,0.032,0.039,10.6,32.3,0.271,20215,20875,0.3739982190561,0.591965964183239,0.452401831823054,0.539510864269707,0.005,0.853,0.121,44897,0.034,0.054,2.34,0.464,0.149,645.65,2551,"Adams County",55001,"WI"
0.842,0.005,0.024,18.8,15.5,0.175,16103,16157,0.52182689881403,0.432500630835226,0.337568928314553,0.645768400863102,0.004,0.905,0.217,38550,0.015,0.034,2.27,0.497,0.226,1045.04,1470,"Ashland County",55003,"WI"
0.961,0.01,0.024,12.8,53.2,0.202,45455,45870,0.350048858488052,0.603846495513902,0.505380153212594,0.481911172120622,0.007,0.883,0.162,44054,0.022,0.049,2.36,0.502,0.217,862.71,3833,"Barron County",55005,"WI"
0.861,0.006,0.015,13.5,10.2,0.239,14985,15014,0.521862817405964,0.43462227373301,0.368582846603136,0.617378829798135,0.004,0.932,0.285,44944,0.016,0.041,2.14,0.489,0.18,1477.86,1702,"Bayfield County",55007,"WI"
0.889,0.025,0.08,11.5,468.2,0.131,256670,248007,0.418503964799172,0.52700847863087,0.503742782887468,0.48580699379056,0.032,0.904,0.268,53119,0.052,0.1,2.46,0.504,0.243,529.71,16824,"Brown County",55009,"WI"
0.979,0.005,0.019,12,20.2,0.2,13188,13587,0.365698598468429,0.585031064875018,0.478310502283105,0.509275114155251,0.002,0.896,0.172,47384,0.01,0.029,2.3,0.493,0.211,671.64,1092,"Buffalo County",55011,"WI"
0.918,0.007,0.016,17.1,18.8,0.263,15328,15457,0.3381121688267,0.62071338456245,0.525943942552699,0.461084086170952,0.004,0.892,0.167,39564,0.015,0.03,2.07,0.489,0.181,821.85,1948,"Burnett County",55013,"WI"
0.951,0.007,0.04,6.4,153.9,0.133,49491,48971,0.364523818532672,0.580612206288547,0.551298602673147,0.435791312272175,0.024,0.921,0.276,65130,0.031,0.065,2.67,0.499,0.254,318.24,3156,"Calumet County",55015,"WI"
0.952,0.016,0.016,11.1,61.9,0.162,63460,62505,0.377331511550316,0.569158908201201,0.497218088891764,0.492042440318302,0.015,0.908,0.186,50551,0.011,0.033,2.48,0.481,0.227,1008.37,5444,"Chippewa County",55017,"WI"
0.975,0.005,0.042,14.9,28.7,0.16,34423,34691,0.311854148213759,0.638101564806614,0.538136826783115,0.449272197962154,0.005,0.819,0.116,43276,0.027,0.146,2.61,0.495,0.293,1209.82,2191,"Clark County",55019,"WI"
